AREA,EIC,EICSUM,EICSOU,EICMAT,EICSUB,POLLUTANT,SEASON,CONTROL_TYPE,2010
CALAVERAS, 860-905-1100-3515,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","3515-Generator Sets-G4-5-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-3522,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","3522-Generator Sets-G2-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-3523,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","3523-Generator Sets-G2-15-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-3534,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","3534-Generator Sets-G4-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-3535,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","3535-Generator Sets-G4-15-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-3554,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","3554-Generator Sets-G4-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-3555,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","3555-Generator Sets-G4-25-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-6404,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","6404-Pressure Washers-G4-5-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-6405,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","6405-Pressure Washers-G4-5-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-6414,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","6414-Pressure Washers-G4-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-6415,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","6415-Pressure Washers-G4-15-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-6434,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","6434-Pressure Washers-G4-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-6435,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","6435-Pressure Washers-G4-25-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-7002,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","7002-Pumps-G2-2-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-7003,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","7003-Pumps-G2-2-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-7014,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","7014-Pumps-G4-5-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 860-905-1100-7015,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","7015-Pumps-G4-5-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-7022,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","7022-Pumps-G2-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-7023,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","7023-Pumps-G2-15-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-7034,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","7034-Pumps-G4-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 860-905-1100-7035,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","7035-Pumps-G4-15-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-7452,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","7452-Pumps-G2-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-7453,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","7453-Pumps-G2-25-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-7464,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","7464-Pumps-G4-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-905-1100-7465,"860-OFF-ROAD EQUIPMENT","905-COMMERCIAL (RESIDENTIAL)","1100-GASOLINE (UNSPECIFIED)","7465-Pumps-G4-25-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-0110-3030,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","0110-NATURAL GAS","3030-Gas Compressors-C4-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-0110-3040,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","0110-NATURAL GAS","3040-Gas Compressors-C4-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-0110-3050,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","0110-NATURAL GAS","3050-Gas Compressors-C4-175-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-0110-3060,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","0110-NATURAL GAS","3060-Gas Compressors-C4-250-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-0110-3070,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","0110-NATURAL GAS","3070-Gas Compressors-C4-500-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-0110-3600,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","0110-NATURAL GAS","3600-Generator Sets-C4-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-0110-3630,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","0110-NATURAL GAS","3630-Generator Sets-C4-175-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-0434,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","0434-Air Compressors-G4-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-0435,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","0435-Air Compressors-G4-50-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-0454,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","0454-Air Compressors-G4-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-0455,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","0455-Air Compressors-G4-120-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-0474,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","0474-Air Compressors-G4-175-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-0475,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","0475-Air Compressors-G4-175-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-3574,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","3574-Generator Sets-G4-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-3575,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","3575-Generator Sets-G4-50-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-3594,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","3594-Generator Sets-G4-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-3595,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","3595-Generator Sets-G4-120-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-3624,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","3624-Generator Sets-G4-175-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-3625,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","3625-Generator Sets-G4-175-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-6454,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","6454-Pressure Washers-G4-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-6455,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","6455-Pressure Washers-G4-50-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-7484,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","7484-Pumps-G4-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-7485,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","7485-Pumps-G4-50-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-7504,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","7504-Pumps-G4-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-7505,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","7505-Pumps-G4-120-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-7524,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","7524-Pumps-G4-175-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-7525,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","7525-Pumps-G4-175-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-9754,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","9754-Welders-G4-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-9755,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","9755-Welders-G4-50-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-9774,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","9774-Welders-G4-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-9775,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","9775-Welders-G4-120-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-9794,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","9794-Welders-G4-175-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1100-9795,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1100-GASOLINE (UNSPECIFIED)","9795-Welders-G4-175-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-0400,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","0400-Air Compressors-D-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-0420,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","0420-Air Compressors-D-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-0440,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","0440-Air Compressors-D-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-0460,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","0460-Air Compressors-D-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0004
CALAVERAS, 860-906-1210-0480,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","0480-Air Compressors-D-175-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-0490,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","0490-Air Compressors-D-250-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-0500,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","0500-Air Compressors-D-500-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-0510,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","0510-Air Compressors-D-750-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-0520,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","0520-Air Compressors-D-1000-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-3540,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","3540-Generator Sets-D-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-3560,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","3560-Generator Sets-D-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-3580,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","3580-Generator Sets-D-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 860-906-1210-3610,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","3610-Generator Sets-D-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0003
CALAVERAS, 860-906-1210-3640,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","3640-Generator Sets-D-175-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-3650,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","3650-Generator Sets-D-250-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-3660,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","3660-Generator Sets-D-500-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-3670,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","3670-Generator Sets-D-750-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-3680,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","3680-Generator Sets-D-9999-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-6420,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","6420-Pressure Washers-D-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-6440,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","6440-Pressure Washers-D-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-6460,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","6460-Pressure Washers-D-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-6470,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","6470-Pressure Washers-D-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-7040,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","7040-Pumps-D-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-7470,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","7470-Pumps-D-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-7490,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","7490-Pumps-D-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-7510,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","7510-Pumps-D-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0002
CALAVERAS, 860-906-1210-7530,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","7530-Pumps-D-175-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-7540,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","7540-Pumps-D-250-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-7550,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","7550-Pumps-D-500-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-7560,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","7560-Pumps-D-750-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-7570,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","7570-Pumps-D-9999-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-9730,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","9730-Welders-D-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-9740,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","9740-Welders-D-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-9760,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","9760-Welders-D-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 860-906-1210-9780,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","9780-Welders-D-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0002
CALAVERAS, 860-906-1210-9800,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","9800-Welders-D-175-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-9810,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","9810-Welders-D-250-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-906-1210-9820,"860-OFF-ROAD EQUIPMENT","906-COMMERCIAL (OTHER)","1210-DIESEL (UNSPECIFIED)","9820-Welders-D-500-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 870-893-1100-0014,"870-FARM EQUIPMENT","893-AGRICULTURAL EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","0014-2-Wheel Tractors-G4-5-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 870-893-1100-0015,"870-FARM EQUIPMENT","893-AGRICULTURAL EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","0015-2-Wheel Tractors-G4-5-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 870-893-1100-0024,"870-FARM EQUIPMENT","893-AGRICULTURAL EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","0024-2-Wheel Tractors-G4-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 870-893-1100-0025,"870-FARM EQUIPMENT","893-AGRICULTURAL EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","0025-2-Wheel Tractors-G4-15-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 870-893-1100-0034,"870-FARM EQUIPMENT","893-AGRICULTURAL EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","0034-2-Wheel Tractors-G4-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 870-893-1100-0035,"870-FARM EQUIPMENT","893-AGRICULTURAL EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","0035-2-Wheel Tractors-G4-25-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 870-893-1100-0264,"870-FARM EQUIPMENT","893-AGRICULTURAL EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","0264-Agricultural Mowers-G4-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 870-893-1100-0265,"870-FARM EQUIPMENT","893-AGRICULTURAL EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","0265-Agricultural Mowers-G4-15-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 870-893-1100-0274,"870-FARM EQUIPMENT","893-AGRICULTURAL EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","0274-Agricultural Mowers-G4-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
