AREA,EIC,EICSUM,EICSOU,EICMAT,EICSUB,POLLUTANT,SEASON,CONTROL_TYPE,2010
SAN MATEO , 833-849-1210-9985,833-OCEAN GOING VESSELS,849-MISCELLANEOUS VESSELS,1210-DIESEL (UNSPECIFIED),9985-TRANSIT-MAIN,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 835-851-1210-9971,835-COMMERCIAL HARBOR CRAFT,851-CREW & SUPPLY VESSELS,1210-DIESEL (UNSPECIFIED),9971-ALL OPERATIONS-AUXILIARY,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 835-851-1210-9981,835-COMMERCIAL HARBOR CRAFT,851-CREW & SUPPLY VESSELS,1210-DIESEL (UNSPECIFIED),9981-ALL OPERATIONS-MAIN,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0004
SAN MATEO , 835-855-1210-9971,835-COMMERCIAL HARBOR CRAFT,855-FERRIES,1210-DIESEL (UNSPECIFIED),9971-ALL OPERATIONS-AUXILIARY,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0012
SAN MATEO , 835-855-1210-9981,835-COMMERCIAL HARBOR CRAFT,855-FERRIES,1210-DIESEL (UNSPECIFIED),9981-ALL OPERATIONS-MAIN,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.031
SAN MATEO , 835-857-1210-9971,835-COMMERCIAL HARBOR CRAFT,857-FISHING VESSELS CHARTER,1210-DIESEL (UNSPECIFIED),9971-ALL OPERATIONS-AUXILIARY,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0013
SAN MATEO , 835-857-1210-9981,835-COMMERCIAL HARBOR CRAFT,857-FISHING VESSELS CHARTER,1210-DIESEL (UNSPECIFIED),9981-ALL OPERATIONS-MAIN,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0161
SAN MATEO , 835-859-1210-9971,835-COMMERCIAL HARBOR CRAFT,859-FISHING VESSELS COMMERCIAL,1210-DIESEL (UNSPECIFIED),9971-ALL OPERATIONS-AUXILIARY,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0041
SAN MATEO , 835-859-1210-9981,835-COMMERCIAL HARBOR CRAFT,859-FISHING VESSELS COMMERCIAL,1210-DIESEL (UNSPECIFIED),9981-ALL OPERATIONS-MAIN,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0174
SAN MATEO , 835-862-1210-9971,835-COMMERCIAL HARBOR CRAFT,862-OTHER,1210-DIESEL (UNSPECIFIED),9971-ALL OPERATIONS-AUXILIARY,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0001
SAN MATEO , 835-862-1210-9981,835-COMMERCIAL HARBOR CRAFT,862-OTHER,1210-DIESEL (UNSPECIFIED),9981-ALL OPERATIONS-MAIN,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0029
SAN MATEO , 835-863-1210-9971,835-COMMERCIAL HARBOR CRAFT,863-PILOT VESSELS,1210-DIESEL (UNSPECIFIED),9971-ALL OPERATIONS-AUXILIARY,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 835-863-1210-9981,835-COMMERCIAL HARBOR CRAFT,863-PILOT VESSELS,1210-DIESEL (UNSPECIFIED),9981-ALL OPERATIONS-MAIN,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0002
SAN MATEO , 835-865-1210-9971,835-COMMERCIAL HARBOR CRAFT,865-TOW BOATS,1210-DIESEL (UNSPECIFIED),9971-ALL OPERATIONS-AUXILIARY,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0006
SAN MATEO , 835-865-1210-9981,835-COMMERCIAL HARBOR CRAFT,865-TOW BOATS,1210-DIESEL (UNSPECIFIED),9981-ALL OPERATIONS-MAIN,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0064
SAN MATEO , 835-866-1210-9973,835-COMMERCIAL HARBOR CRAFT,866-TUG BOATS,1210-DIESEL (UNSPECIFIED),9973-MANEUVERING-AUXILIARY,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0008
SAN MATEO , 835-866-1210-9983,835-COMMERCIAL HARBOR CRAFT,866-TUG BOATS,1210-DIESEL (UNSPECIFIED),9983-MANEUVERING-MAIN,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0208
SAN MATEO , 835-867-1210-9971,835-COMMERCIAL HARBOR CRAFT,867-WORK BOATS,1210-DIESEL (UNSPECIFIED),9971-ALL OPERATIONS-AUXILIARY,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0001
SAN MATEO , 835-867-1210-9981,835-COMMERCIAL HARBOR CRAFT,867-WORK BOATS,1210-DIESEL (UNSPECIFIED),9981-ALL OPERATIONS-MAIN,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0005
SAN MATEO , 835-868-1210-9971,835-COMMERCIAL HARBOR CRAFT,868-BARGE AND DREDGE,1210-DIESEL (UNSPECIFIED),9971-ALL OPERATIONS-AUXILIARY,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0046
SAN MATEO , 835-868-1210-9981,835-COMMERCIAL HARBOR CRAFT,868-BARGE AND DREDGE,1210-DIESEL (UNSPECIFIED),9981-ALL OPERATIONS-MAIN,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0003
SAN MATEO , 840-864-1100-6157,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6157-Vessel W/inboard Engine G4-CARB-15-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6158,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6158-Vessel W/inboard Engine G4-CARB-15-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6159,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6159-Vessel W/inboard Engine G4-FI-15-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6161,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6161-Vessel W/inboard Engine G4-CARB-25-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6162,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6162-Vessel W/inboard Engine G4-CARB-25-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6256,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6256-Vessel W/inboard Engine G4-FI-25-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6258,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6258-Vessel W/inboard Engine G4-CARB-50-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6259,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6259-Vessel W/inboard Engine G4-CARB-50-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6260,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6260-Vessel W/inboard Engine G4-FI-50-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6262,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6262-Vessel W/inboard Engine G4-CARB-120-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6263,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6263-Vessel W/inboard Engine G4-CARB-120-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6264,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6264-Vessel W/inboard Engine G4-FI-120-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6266,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6266-Vessel W/inboard Engine G4-CARB-175-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6267,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6267-Vessel W/inboard Engine G4-CARB-175-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6268,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6268-Vessel W/inboard Engine G4-FI-175-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6270,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6270-Vessel W/inboard Engine G4-CARB-250-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6271,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6271-Vessel W/inboard Engine G4-CARB-250-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6272,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6272-Vessel W/inboard Engine G4-FI-250-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6274,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6274-Vessel W/inboard Engine G4-CARB-500-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6275,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6275-Vessel W/inboard Engine G4-CARB-500-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6276,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6276-Vessel W/inboard Engine G4-FI-500-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0001
SAN MATEO , 840-864-1100-6278,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6278-Vessel W/inboard Engine G4-CARB-750-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6279,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6279-Vessel W/inboard Engine G4-CARB-750-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6280,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6280-Vessel W/inboard Engine G4-FI-750-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0001
SAN MATEO , 840-864-1100-6288,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6288-Vessel W/inboard Engine G2-FI-15-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6289,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6289-Vessel W/inboard Engine G2-FI-15-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6292,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6292-Vessel W/inboard Engine G2-FI-25-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6293,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6293-Vessel W/inboard Engine G2-FI-25-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6296,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6296-Vessel W/inboard Engine G2-FI-50-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6297,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6297-Vessel W/inboard Engine G2-FI-50-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6300,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6300-Vessel W/inboard Engine G2-FI-120-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6301,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6301-Vessel W/inboard Engine G2-FI-120-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6306,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6306-Vessel W/inboard Engine G2-FI-175-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6307,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6307-Vessel W/inboard Engine G2-FI-175-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6310,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6310-Vessel W/inboard Engine G2-FI-250-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6311,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6311-Vessel W/inboard Engine G2-FI-250-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6351,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6351-Vessel W/inboard Engine G2-FI-500-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6352,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6352-Vessel W/inboard Engine G2-FI-500-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6355,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6355-Vessel W/inboard Engine G2-FI-750-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6356,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6356-Vessel W/inboard Engine G2-FI-750-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6361,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6361-Vessel W/jet Engine G4-CARB-15-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6362,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6362-Vessel W/jet Engine G4-CARB-15-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6363,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6363-Vessel W/jet Engine G4-FI-15-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6364,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6364-Vessel W/jet Engine G4-FI-15-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6381,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6381-Vessel W/jet Engine G4-CARB-250-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6382,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6382-Vessel W/jet Engine G4-CARB-250-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6383,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6383-Vessel W/jet Engine G4-FI-250-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6384,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6384-Vessel W/jet Engine G4-FI-250-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6385,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6385-Vessel W/jet Engine G4-CARB-500-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6386,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6386-Vessel W/jet Engine G4-CARB-500-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6387,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6387-Vessel W/jet Engine G4-FI-500-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0001
SAN MATEO , 840-864-1100-6388,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6388-Vessel W/jet Engine G4-FI-500-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6391,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6391-Vessel W/jet Engine G4-FI-750-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6392,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6392-Vessel W/jet Engine G4-FI-750-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6519,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6519-Vessel W/outboard Engine G4-CARB-50-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6520,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6520-Vessel W/outboard Engine G4-CARB-50-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6521,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6521-Vessel W/outboard Engine G4-FI-50-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6522,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6522-Vessel W/outboard Engine G4-FI-50-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6523,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6523-Vessel W/outboard Engine G4-CARB-120-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6524,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6524-Vessel W/outboard Engine G4-CARB-120-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6525,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6525-Vessel W/outboard Engine G4-FI-120-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6526,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6526-Vessel W/outboard Engine G4-FI-120-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6529,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6529-Vessel W/outboard Engine G4-FI-175-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6530,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6530-Vessel W/outboard Engine G4-FI-175-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6533,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6533-Vessel W/outboard Engine G4-FI-250-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6534,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6534-Vessel W/outboard Engine G4-FI-250-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6660,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6660-Vessel W/outboard Engine G2-CARB-50-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0003
SAN MATEO , 840-864-1100-6661,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6661-Vessel W/outboard Engine G2-CARB-50-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6664,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6664-Vessel W/outboard Engine G2-CARB-120-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0002
SAN MATEO , 840-864-1100-6665,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6665-Vessel W/outboard Engine G2-CARB-120-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6666,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6666-Vessel W/outboard Engine G2-FI-120-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6667,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6667-Vessel W/outboard Engine G2-FI-120-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6670,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6670-Vessel W/outboard Engine G2-FI-175-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6671,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6671-Vessel W/outboard Engine G2-FI-175-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6674,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6674-Vessel W/outboard Engine G2-FI-250-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0.0002
SAN MATEO , 840-864-1100-6675,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6675-Vessel W/outboard Engine G2-FI-250-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6688,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6688-Vessel W/PWC G4-CARB-15-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6689,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6689-Vessel W/PWC G4-CARB-15-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6692,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6692-Vessel W/PWC G4-CARB-25-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6693,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6693-Vessel W/PWC G4-CARB-25-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6694,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6694-Vessel W/PWC G4-FI-25-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6695,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6695-Vessel W/PWC G4-FI-25-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6696,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6696-Vessel W/PWC G4-CARB-50-Exhaust,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
SAN MATEO , 840-864-1100-6697,840-RECREATIONAL BOATS,864-RECREATIONAL BOATS,1100-GASOLINE (UNSPECIFIED),6697-Vessel W/PWC G4-CARB-50-Evap.,PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
